time,nodeID,positionX,positionY,positionZ,quality
2026-01-13T23:16:14.379193,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.380722,1bb3,6.029839,7.5983748,-0.38608325,82
2026-01-13T23:16:14.381939,cf06,16.440445,24.782471,2.1091592,41
2026-01-13T23:16:14.383454,49a2,NaN,NaN,NaN,0
2026-01-13T23:16:14.384458,5720,13.157083,13.654682,0.25679517,99
2026-01-13T23:16:14.385560,87b0,NaN,NaN,NaN,0
2026-01-13T23:16:14.386445,5720,13.050841,13.705876,-0.17543799,90
2026-01-13T23:16:14.387566,d284,9.5127888,24.876001,-1.936318,28
2026-01-13T23:16:14.389077,d284,9.6741743,24.944359,-2.0222938,39
2026-01-13T23:16:14.390312,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:14.391428,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.392428,d43a,20.746967,26.22154,-0.077068418,97
2026-01-13T23:16:14.393469,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.394517,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.395469,1bb3,5.916193,7.5897403,-0.70277447,81
2026-01-13T23:16:14.396579,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.397506,cf06,16.440445,24.782471,2.1091592,41
2026-01-13T23:16:14.398761,d43a,20.746967,26.22154,-0.077068418,97
2026-01-13T23:16:14.399758,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.400653,cf06,16.437979,24.772211,2.0898669,30
2026-01-13T23:16:14.401604,5720,13.050841,13.705876,-0.17543799,90
2026-01-13T23:16:14.402574,d284,9.6741743,24.944359,-2.0222938,39
2026-01-13T23:16:14.403965,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.405512,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.421748,87b0,NaN,NaN,NaN,0
2026-01-13T23:16:14.468770,4110,8.7717113,11.695836,1.1865115,91
2026-01-13T23:16:14.469793,d284,9.8321438,25.005812,-2.1078651,37
2026-01-13T23:16:14.470531,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:14.471143,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.521615,d238,NaN,NaN,NaN,0
2026-01-13T23:16:14.536760,49a2,NaN,NaN,NaN,0
2026-01-13T23:16:14.538613,5720,12.923367,13.772079,-0.44358391,90
2026-01-13T23:16:14.539961,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.540949,cf06,NaN,NaN,NaN,0
2026-01-13T23:16:14.541656,87b0,19.744587,25.341143,0.74037051,36
2026-01-13T23:16:14.542259,5720,12.859574,13.839432,-0.7739982,89
2026-01-13T23:16:14.542825,d284,9.955327,25.05044,-0.98428464,37
2026-01-13T23:16:14.543371,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.543944,4110,8.696516,11.784237,1.2428896,97
2026-01-13T23:16:14.544587,d43a,20.748484,26.190466,0.086594641,97
2026-01-13T23:16:14.568791,d2ad,6.0972929,13.197293,0.8363961,91
2026-01-13T23:16:14.569600,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:14.621703,5720,12.798147,13.907402,-0.99599326,89
2026-01-13T23:16:14.668686,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.669582,d2ad,5.8271971,13.187193,0.23644267,95
2026-01-13T23:16:14.670225,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.670712,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:14.702548,87b0,NaN,NaN,NaN,0
2026-01-13T23:16:14.705038,d284,9.8321438,25.005812,-2.1078651,37
2026-01-13T23:16:14.706191,5720,12.923367,13.772079,-0.44358391,90
2026-01-13T23:16:14.707089,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:14.708871,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.709946,49a2,NaN,NaN,NaN,0
2026-01-13T23:16:14.710583,4110,8.7717113,11.695836,1.1865115,91
2026-01-13T23:16:14.711068,4110,8.696516,11.784237,1.2428896,97
2026-01-13T23:16:14.711571,5720,12.859574,13.839432,-0.7739982,89
2026-01-13T23:16:14.712037,d2ad,6.0972929,13.197293,0.8363961,91
